ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 108, AID: 0, Miner created.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 137804, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 137837, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 137956, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 138261, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 138415, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 138431, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 138568, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 138601, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 138723, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 138744, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 138917, AID: 15, Foundry finished producing steel ingot. 57 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 139027, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 139181, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 139193, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 139335, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 139350, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 139489, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 139794, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 139947, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 139959, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 140101, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 140124, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 140256, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 140273, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 140441, AID: 11, Smelter finished producing Copper ingot. 29 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 140561, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 140714, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 140730, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 140868, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 140899, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 141022, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 141044, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 141217, AID: 15, Foundry finished producing steel ingot. 58 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 141328, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 141483, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 141487, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 141637, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 141646, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 141789, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 142094, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 142248, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 142260, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 142401, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 142424, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 142555, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 142860, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 143016, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 143027, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 143170, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 143193, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 143326, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 143344, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 143516, AID: 15, Foundry finished producing steel ingot. 59 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 143632, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 143787, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 143791, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 143940, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 143949, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 144094, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 144400, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 144554, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 144570, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 144707, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 144740, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 144862, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 144883, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 145056, AID: 11, Smelter finished producing Copper ingot. 30 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 145168, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 145322, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 145334, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 145476, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 145499, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 145631, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 145652, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 145821, AID: 15, Foundry finished producing steel ingot. 60 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 145938, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 146093, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 146099, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 146248, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 146262, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 146401, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 146716, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 146870, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 146886, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 147022, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 147054, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 147175, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 147478, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 147632, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 147648, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 147785, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 147818, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 147938, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 147960, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 148133, AID: 15, Foundry finished producing steel ingot. 61 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 148243, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 148397, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 148402, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 148549, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 148568, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 148703, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 149010, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 149165, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 149178, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 149319, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 149343, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 149475, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 149493, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 149663, AID: 11, Smelter finished producing Copper ingot. 31 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 149780, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 149934, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 149951, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 150088, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 150120, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 150243, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 150264, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 150438, AID: 15, Foundry finished producing steel ingot. 62 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 150547, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 150702, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 150706, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 150856, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 150866, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 151010, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 151314, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 151468, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 151484, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 151621, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 151649, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 151774, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 152082, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 152237, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 152248, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 152391, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 152412, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 152546, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 152563, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 152733, AID: 15, Foundry finished producing steel ingot. 63 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 152851, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 153006, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 153010, AID: 1, Miner started mining Iron, current capacity: 19/20.
